Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,1,0,0,0,0,0,0,0,3
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,1,0,0,0,0,0,0,0,3
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,1,0,0,0,0,1,0,1,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,1,0,1
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,0,1,0,0,1,1,0,4
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,7,25,19,10,7,2,38,19,26,23,38,34,248
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,6,10,2,7,3,12,6,8,12,16,17,107
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,1,0,0,1,0,2,0,1,0,6
LATROCÍNIO,1,0,0,0,0,0,1,0,0,0,0,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,1,0,0,0,0,0,2
TOTAL DE ESTUPRO (4),3,1,2,1,3,1,2,4,3,0,0,1,21
ESTUPRO,2,1,0,0,3,0,1,2,3,0,0,1,13
ESTUPRO DE VULNERÁVEL,1,0,2,1,0,1,1,2,0,0,0,0,8
TOTAL DE ROUBO - OUTROS (1),157,213,251,262,254,236,238,270,362,366,317,309,3.235
ROUBO - OUTROS,154,212,250,259,251,235,237,268,362,366,315,308,3.217
ROUBO DE VEÍCULO,4,5,2,5,3,13,13,10,9,4,11,6,85
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,3,1,1,3,3,1,1,2,0,0,2,1,18
FURTO - OUTROS,514,728,708,845,635,694,642,669,708,725,758,704,8.33
FURTO DE VEÍCULO,42,43,73,100,74,80,81,82,81,80,82,68,886
