Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,1,0,0,0,1,2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,1,0,0,0,1,2
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,1,0,0,0,1,0,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,0,0,0,1,1,0,0,0,0,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,39,39,36,12,36,15,27,15,14,20,16,16,285
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,16,14,6,0,8,0,6,6,9,17,9,11,102
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,7,0,0,1,1,0,0,2,11
LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,1,0,0,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),2,2,0,3,3,0,1,1,0,0,1,1,14
ESTUPRO,0,0,0,1,1,0,0,0,0,0,0,1,3
ESTUPRO DE VULNERÁVEL,2,2,0,2,2,0,1,1,0,0,1,0,11
TOTAL DE ROUBO - OUTROS (1),47,52,77,75,50,52,56,56,53,49,57,64,688
ROUBO - OUTROS,47,51,77,74,50,49,56,55,53,48,57,64,681
ROUBO DE VEÍCULO,8,5,26,16,9,6,7,9,11,12,14,15,138
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,0,1,0,3,0,1,0,1,0,0,7
FURTO - OUTROS,59,63,90,66,66,65,101,101,87,65,86,81,930
FURTO DE VEÍCULO,10,11,11,16,18,12,12,13,12,23,28,13,179
