Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,0,0,1,2,1,1,0,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,0,0,2,3,1,1,0,9
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,0,0,0,0,0,0,1,0,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,1,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,0,0,2,1,0,1,1,6
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,9,14,20,29,20,22,18,15,14,12,18,21,212
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0,4,1,6,6,4,3,7,7,5,5,8,56
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,1,1
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),0,0,3,3,2,2,1,1,3,1,1,4,21
ESTUPRO,0,0,2,1,0,1,0,0,1,0,1,0,6
ESTUPRO DE VULNERÁVEL,0,0,1,2,2,1,1,1,2,1,0,4,15
TOTAL DE ROUBO - OUTROS (1),84,68,102,94,79,78,66,103,95,93,99,103,1.064
ROUBO - OUTROS,81,66,101,94,78,78,66,103,93,93,99,102,1.054
ROUBO DE VEÍCULO,19,14,10,12,11,9,6,10,9,15,19,16,150
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,3,2,1,0,1,0,0,0,2,0,0,1,10
FURTO - OUTROS,89,77,80,89,88,79,91,91,102,94,93,93,1.066
FURTO DE VEÍCULO,20,5,6,11,6,12,8,6,13,11,11,15,124
