Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,1,0,1,0,0,0,1,0,2,0,0,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,0,0,0,1,0,2,0,0,5
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,5,0,1,0,0,0,1,0,0,0,8
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,1,2,0,2,2,1,3,1,1,0,0,14
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,1,0,0,1
LESÃO CORPORAL DOLOSA,15,20,22,21,32,24,26,21,24,34,25,27,291
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,9,10,13,8,18,15,10,11,19,5,0,15,133
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,1,7,0,2,0,0,0,0,0,0,11
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),2,0,1,6,1,1,1,1,3,4,1,1,22
ESTUPRO,0,0,1,1,0,0,0,0,0,2,0,0,4
ESTUPRO DE VULNERÁVEL,2,0,0,5,1,1,1,1,3,2,1,1,18
TOTAL DE ROUBO - OUTROS (1),89,90,124,127,118,125,121,128,123,108,123,148,1.424
ROUBO - OUTROS,84,87,122,126,115,124,120,126,121,108,118,142,1.393
ROUBO DE VEÍCULO,17,27,23,32,23,18,24,21,22,23,24,24,278
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,5,3,2,1,3,1,1,2,2,0,5,6,31
FURTO - OUTROS,70,66,85,73,76,102,75,88,56,86,73,79,929
FURTO DE VEÍCULO,54,39,54,42,55,53,45,74,60,60,70,60,666
