Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),2,0,0,0,0,0,1,0,1,1,1,1,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,0,0,0,0,1,0,1,1,1,1,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,1,0,0,0,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,1,0,0,1,0,0,1,0,1,0,5
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,11,10,11,5,8,10,1,2,1,4,2,2,67
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,3,3,2,6,3,2,0,0,0,1,3,26
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,2,1,0,1,0,0,0,0,0,0,0,4
ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTUPRO DE VULNERÁVEL,0,2,1,0,1,0,0,0,0,0,0,0,4
TOTAL DE ROUBO - OUTROS (1),77,70,107,70,62,72,83,60,87,91,101,95,975
ROUBO - OUTROS,76,69,106,70,62,72,82,60,85,91,101,95,969
ROUBO DE VEÍCULO,2,1,3,2,0,1,1,1,3,0,0,3,17
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,1,1,0,0,0,1,0,2,0,0,0,6
FURTO - OUTROS,383,296,368,303,299,333,338,327,253,325,284,277,3.786
FURTO DE VEÍCULO,8,4,7,7,5,6,13,6,6,10,5,7,84
