Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,0,0,0,0,0,0,0,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,1,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,1,0,0,0,0,0,0,0,0,0,1
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,19,22,26,20,19,32,9,6,8,13,10,10,194
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2,7,3,0,5,0,16,4,7,8,5,9,66
LESÃO CORPORAL CULPOSA - OUTRAS,0,3,4,0,3,0,3,3,1,1,1,1,20
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,1,1,1,0,0,0,0,0,1,0,0,4
ESTUPRO,0,0,1,0,0,0,0,0,0,1,0,0,2
ESTUPRO DE VULNERÁVEL,0,1,0,1,0,0,0,0,0,0,0,0,2
TOTAL DE ROUBO - OUTROS (1),94,91,142,101,119,119,87,125,90,91,123,123,1.305
ROUBO - OUTROS,94,90,142,101,119,119,87,125,90,91,123,123,1.304
ROUBO DE VEÍCULO,2,4,3,6,1,10,4,4,2,6,4,1,47
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,0,0,0,0,0,0,0,0,0,0,1
FURTO - OUTROS,208,211,259,264,298,280,198,204,240,255,418,201,3.036
FURTO DE VEÍCULO,25,26,28,24,21,19,21,24,34,32,29,21,304
