Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),2,0,0,2,0,0,0,0,0,2,0,0,6
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,0,2,0,0,0,0,0,2,0,0,6
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,2,3,2,0,2,2,1,1,1,0,16
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,2,1,2,0,0,1,0,6
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,16,12,24,18,17,20,19,8,29,21,14,15,213
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,11,8,5,17,10,8,10,9,12,10,2,112
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,0,0,0,0,0,0,1
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,2,1,3,0,4,1,0,2,2,2,2,19
ESTUPRO,0,1,1,0,0,1,0,0,0,0,1,0,4
ESTUPRO DE VULNERÁVEL,0,1,0,3,0,3,1,0,2,2,1,2,15
TOTAL DE ROUBO - OUTROS (1),65,55,84,59,77,77,85,51,74,80,76,87,870
ROUBO - OUTROS,61,47,76,54,68,74,83,47,62,66,68,70,776
ROUBO DE VEÍCULO,7,13,12,13,11,9,14,10,13,13,13,10,138
ROUBO A BANCO,0,0,0,0,0,0,0,1,0,0,0,0,1
ROUBO DE CARGA,4,8,8,5,9,3,2,3,12,14,8,17,93
FURTO - OUTROS,101,93,147,84,134,138,133,102,128,115,103,102,1.38
FURTO DE VEÍCULO,19,23,33,30,17,17,21,21,23,34,30,19,287
