Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),1,1,1,1,1,1,0,3,0,1,3,2,15
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,1,1,1,1,0,3,0,1,3,2,15
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,1,2,0,2,3,0,0,4,3,0,16
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,1,0,0,2,0,0,0,0,1,5
LESÃO CORPORAL SEGUIDA DE MORTE,1,0,0,0,0,0,0,0,0,0,0,0,1
LESÃO CORPORAL DOLOSA,67,36,56,40,40,28,43,50,39,50,57,41,547
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,25,10,16,4,14,17,0,16,28,13,22,0,165
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,1,1,1,0,1,0,0,0,0,5
LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,1,0,0,0,0,0,0,1
TOTAL DE ESTUPRO (4),7,2,5,6,3,6,6,5,6,3,3,1,53
ESTUPRO,1,0,2,1,0,0,0,0,0,0,0,0,4
ESTUPRO DE VULNERÁVEL,6,2,3,5,3,6,6,5,6,3,3,1,49
TOTAL DE ROUBO - OUTROS (1),114,107,115,96,135,88,118,131,117,153,123,152,1.449
ROUBO - OUTROS,109,99,111,91,124,79,108,125,106,144,115,137,1.348
ROUBO DE VEÍCULO,18,13,28,20,25,13,20,26,29,53,32,32,309
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,0,0,1
ROUBO DE CARGA,5,8,4,5,11,9,10,6,11,8,8,15,100
FURTO - OUTROS,176,150,227,220,207,216,192,195,168,203,158,204,2.316
FURTO DE VEÍCULO,27,38,53,33,39,34,28,30,34,36,43,29,424
