Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,1,1,0,1,1,0,1,0,0,0,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,1,0,1,1,0,1,0,0,0,5
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,2,0,0,1,0,0,1,0,1,0,0,0,5
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,1,0,0,0,0,0,1
LESÃO CORPORAL DOLOSA,13,12,25,20,11,10,20,14,21,65,18,23,252
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,1,2,3,7,1,4,6,1,9,8,3,50
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,1,0,0,1,2
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,1,3,0,0,1,0,2,1,0,0,2,11
ESTUPRO,1,1,1,0,0,0,0,2,0,0,0,1,6
ESTUPRO DE VULNERÁVEL,0,0,2,0,0,1,0,0,1,0,0,1,5
TOTAL DE ROUBO - OUTROS (1),177,178,149,208,186,158,144,136,166,180,167,177,2.026
ROUBO - OUTROS,177,178,149,208,186,157,143,136,166,180,167,176,2.023
ROUBO DE VEÍCULO,3,2,2,0,1,2,1,0,5,2,1,6,25
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,0,0,1,1,0,0,0,0,1,3
FURTO - OUTROS,345,344,441,493,399,320,318,350,348,407,453,404,4.622
FURTO DE VEÍCULO,8,10,17,17,11,18,9,15,13,15,19,20,172
