Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,2,0,1,0,0,2,1,7
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,2,0,1,0,0,2,1,7
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,0,1,0,1,0,1,0,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,1,1,2,0,0,1,2,8
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,27,35,37,44,31,35,63,55,45,48,57,50,527
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2,4,7,11,7,5,6,13,11,12,0,8,86
LESÃO CORPORAL CULPOSA - OUTRAS,0,8,0,1,0,0,1,0,0,0,1,2,13
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),3,3,4,6,3,3,5,3,2,6,2,5,45
ESTUPRO,1,2,0,0,1,1,1,1,0,2,1,0,10
ESTUPRO DE VULNERÁVEL,2,1,4,6,2,2,4,2,2,4,1,5,35
TOTAL DE ROUBO - OUTROS (1),120,103,131,168,136,117,149,125,142,149,151,133,1.624
ROUBO - OUTROS,120,102,129,168,134,115,147,125,141,149,147,133,1.61
ROUBO DE VEÍCULO,9,7,17,14,22,9,9,5,11,24,14,28,169
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,1,2,0,2,2,2,0,1,0,4,0,14
FURTO - OUTROS,197,164,239,238,223,229,255,233,213,307,254,253,2.805
FURTO DE VEÍCULO,42,49,48,53,49,47,42,54,55,73,45,47,604
