Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,1,1,2,0,0,0,5
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,1,1,2,0,0,0,5
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,1,0,0,1,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,1,0,0,0,1
TENTATIVA DE HOMICÍDIO,0,0,1,1,0,1,1,3,1,0,0,1,9
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,59,34,73,11,45,20,66,30,30,3,25,34,430
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,13,9,2,2,8,0,0,14,11,4,9,14,86
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,0,0,0,0,25,1,2,0,2,1,32
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,1,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,1,2
TOTAL DE ESTUPRO (4),4,2,0,3,2,3,2,1,3,2,1,3,26
ESTUPRO,2,1,0,1,0,1,1,1,1,0,0,0,8
ESTUPRO DE VULNERÁVEL,2,1,0,2,2,2,1,0,2,2,1,3,18
TOTAL DE ROUBO - OUTROS (1),174,169,207,242,142,146,179,203,166,180,163,148,2.119
ROUBO - OUTROS,174,165,206,242,140,143,178,202,166,176,161,144,2.097
ROUBO DE VEÍCULO,19,20,26,28,35,22,32,39,30,34,35,47,367
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,4,1,0,2,3,1,1,0,4,2,4,22
FURTO - OUTROS,195,190,226,231,237,187,267,254,193,215,202,260,2.657
FURTO DE VEÍCULO,22,9,27,15,16,33,24,18,24,18,22,17,245
