Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,0,0,0,0,0,0,0,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,1,0,0,0,0,0,0,0,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,1,0,0,0,1
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,9,4,2,3,5,7,10,9,6,12,10,5,82
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,1,3,1,2,9,5,4,1,3,0,0,32
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,1,0,0,0,0,0,0,1,3
LATROCÍNIO,0,0,0,1,1,0,0,0,0,0,0,0,2
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,1,0,0,0,0,0,0,0,2
TOTAL DE ESTUPRO (4),0,0,1,0,0,0,0,1,0,0,0,0,2
ESTUPRO,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTUPRO DE VULNERÁVEL,0,0,0,0,0,0,0,1,0,0,0,0,1
TOTAL DE ROUBO - OUTROS (1),13,9,16,18,15,20,20,22,23,20,22,18,216
ROUBO - OUTROS,12,9,15,17,14,20,20,22,22,19,21,17,208
ROUBO DE VEÍCULO,3,1,6,3,2,6,0,3,2,4,1,2,33
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,1,1,1,0,0,0,1,1,1,1,8
FURTO - OUTROS,53,44,67,90,86,67,74,95,69,99,79,97,920
FURTO DE VEÍCULO,28,25,38,20,33,31,30,29,18,16,32,20,320
