Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,0,2,...,...,...,...,...,...,...,...,2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,2,...,...,...,...,...,...,...,...,2
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,2,0,...,...,...,...,...,...,...,...,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,0,0,1,2,...,...,...,...,...,...,...,...,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,34,47,41,22,...,...,...,...,...,...,...,...,144
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,6,5,3,...,...,...,...,...,...,...,...,20
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,...,...,...,...,...,...,...,...,1
LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
TOTAL DE ESTUPRO (4),25,5,2,3,...,...,...,...,...,...,...,...,35
ESTUPRO,2,2,0,0,...,...,...,...,...,...,...,...,4
ESTUPRO DE VULNERÁVEL,23,3,2,3,...,...,...,...,...,...,...,...,31
TOTAL DE ROUBO - OUTROS (1),93,88,89,55,...,...,...,...,...,...,...,...,325
ROUBO - OUTROS,92,87,89,55,...,...,...,...,...,...,...,...,323
ROUBO DE VEÍCULO,6,5,6,4,...,...,...,...,...,...,...,...,21
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,1,1,0,0,...,...,...,...,...,...,...,...,2
FURTO - OUTROS,131,104,133,132,...,...,...,...,...,...,...,...,500
FURTO DE VEÍCULO,13,28,27,20,...,...,...,...,...,...,...,...,88
