Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,...,...,...,...,...,...,...,...,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,...,...,...,...,...,...,...,...,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,2,0,...,...,...,...,...,...,...,...,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,0,0,1,0,...,...,...,...,...,...,...,...,1
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,33,24,24,28,...,...,...,...,...,...,...,...,109
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,6,16,10,...,...,...,...,...,...,...,...,42
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,3,...,...,...,...,...,...,...,...,3
LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
TOTAL DE ESTUPRO (4),1,2,5,1,...,...,...,...,...,...,...,...,9
ESTUPRO,0,1,1,0,...,...,...,...,...,...,...,...,2
ESTUPRO DE VULNERÁVEL,1,1,4,1,...,...,...,...,...,...,...,...,7
TOTAL DE ROUBO - OUTROS (1),75,94,91,88,...,...,...,...,...,...,...,...,348
ROUBO - OUTROS,73,93,91,88,...,...,...,...,...,...,...,...,345
ROUBO DE VEÍCULO,13,15,15,18,...,...,...,...,...,...,...,...,61
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,2,1,0,0,...,...,...,...,...,...,...,...,3
FURTO - OUTROS,121,89,154,136,...,...,...,...,...,...,...,...,500
FURTO DE VEÍCULO,61,66,87,78,...,...,...,...,...,...,...,...,292
