Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,6,20,26,20,...,...,...,...,...,...,...,...,72
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,1,7,9,4,...,...,...,...,...,...,...,...,21
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,...,...,...,...,...,...,...,...,0
LATROCÍNIO,0,0,0,1,...,...,...,...,...,...,...,...,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,...,...,...,...,...,...,...,...,1
TOTAL DE ESTUPRO (4),0,3,1,1,...,...,...,...,...,...,...,...,5
ESTUPRO,0,1,0,0,...,...,...,...,...,...,...,...,1
ESTUPRO DE VULNERÁVEL,0,2,1,1,...,...,...,...,...,...,...,...,4
TOTAL DE ROUBO - OUTROS (1),241,340,244,226,...,...,...,...,...,...,...,...,1.051
ROUBO - OUTROS,241,340,244,226,...,...,...,...,...,...,...,...,1.051
ROUBO DE VEÍCULO,1,1,2,2,...,...,...,...,...,...,...,...,6
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,0,0,0,0,...,...,...,...,...,...,...,...,0
FURTO - OUTROS,606,1.055,630,483,...,...,...,...,...,...,...,...,2.774
FURTO DE VEÍCULO,17,17,16,13,...,...,...,...,...,...,...,...,63
