Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,2,0,0,...,...,...,...,...,...,...,...,2
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,5,13,12,21,...,...,...,...,...,...,...,...,51
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,3,10,4,5,...,...,...,...,...,...,...,...,22
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,...,...,...,...,...,...,...,...,0
LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
TOTAL DE ESTUPRO (4),0,1,0,1,...,...,...,...,...,...,...,...,2
ESTUPRO,0,0,0,1,...,...,...,...,...,...,...,...,1
ESTUPRO DE VULNERÁVEL,0,1,0,0,...,...,...,...,...,...,...,...,1
TOTAL DE ROUBO - OUTROS (1),57,64,79,68,...,...,...,...,...,...,...,...,268
ROUBO - OUTROS,55,61,77,66,...,...,...,...,...,...,...,...,259
ROUBO DE VEÍCULO,3,2,6,4,...,...,...,...,...,...,...,...,15
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,2,3,2,2,...,...,...,...,...,...,...,...,9
FURTO - OUTROS,142,170,259,186,...,...,...,...,...,...,...,...,757
FURTO DE VEÍCULO,14,28,53,18,...,...,...,...,...,...,...,...,113
