Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),2,0,2,0,...,...,...,...,...,...,...,...,4
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,0,2,0,...,...,...,...,...,...,...,...,4
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,...,...,...,...,...,...,...,...,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,2,1,0,0,...,...,...,...,...,...,...,...,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,31,32,46,28,...,...,...,...,...,...,...,...,137
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,7,7,0,...,...,...,...,...,...,...,...,24
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,1,0,...,...,...,...,...,...,...,...,1
LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,...,...,...,...,...,...,...,...,0
TOTAL DE ESTUPRO (4),2,3,3,6,...,...,...,...,...,...,...,...,14
ESTUPRO,0,0,1,1,...,...,...,...,...,...,...,...,2
ESTUPRO DE VULNERÁVEL,2,3,2,5,...,...,...,...,...,...,...,...,12
TOTAL DE ROUBO - OUTROS (1),127,115,115,110,...,...,...,...,...,...,...,...,467
ROUBO - OUTROS,125,113,115,109,...,...,...,...,...,...,...,...,462
ROUBO DE VEÍCULO,27,18,21,31,...,...,...,...,...,...,...,...,97
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,2,2,0,1,...,...,...,...,...,...,...,...,5
FURTO - OUTROS,132,92,136,153,...,...,...,...,...,...,...,...,513
FURTO DE VEÍCULO,23,21,39,34,...,...,...,...,...,...,...,...,117
