Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,...,...,...,...,...,...,...,...,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,...,...,...,...,...,...,...,...,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,3,0,0,...,...,...,...,...,...,...,...,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,0,0,0,1,...,...,...,...,...,...,...,...,1
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,0,35,32,30,...,...,...,...,...,...,...,...,97
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,24,20,13,...,...,...,...,...,...,...,...,67
LESÃO CORPORAL CULPOSA - OUTRAS,2,0,2,1,...,...,...,...,...,...,...,...,5
LATROCÍNIO,0,0,0,1,...,...,...,...,...,...,...,...,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,...,...,...,...,...,...,...,...,1
TOTAL DE ESTUPRO (4),3,2,0,1,...,...,...,...,...,...,...,...,6
ESTUPRO,1,2,0,0,...,...,...,...,...,...,...,...,3
ESTUPRO DE VULNERÁVEL,2,0,0,1,...,...,...,...,...,...,...,...,3
TOTAL DE ROUBO - OUTROS (1),295,304,265,290,...,...,...,...,...,...,...,...,1.154
ROUBO - OUTROS,294,304,264,290,...,...,...,...,...,...,...,...,1.152
ROUBO DE VEÍCULO,9,10,15,7,...,...,...,...,...,...,...,...,41
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,1,0,1,0,...,...,...,...,...,...,...,...,2
FURTO - OUTROS,600,1.464,743,627,...,...,...,...,...,...,...,...,3.434
FURTO DE VEÍCULO,68,68,68,62,...,...,...,...,...,...,...,...,266
