Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),1,1,0,0,...,...,...,...,...,...,...,...,2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,1,0,0,...,...,...,...,...,...,...,...,2
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,...,...,...,...,...,...,...,...,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,0,...,...,...,...,...,...,...,...,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,...,...,...,...,...,...,...,...,0
TENTATIVA DE HOMICÍDIO,0,1,1,0,...,...,...,...,...,...,...,...,2
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,...,...,...,...,...,...,...,...,0
LESÃO CORPORAL DOLOSA,8,23,27,14,...,...,...,...,...,...,...,...,72
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,0,6,9,3,...,...,...,...,...,...,...,...,18
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,1,2,...,...,...,...,...,...,...,...,4
LATROCÍNIO,1,0,0,0,...,...,...,...,...,...,...,...,1
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,...,...,...,...,...,...,...,...,1
TOTAL DE ESTUPRO (4),0,4,0,2,...,...,...,...,...,...,...,...,6
ESTUPRO,0,2,0,1,...,...,...,...,...,...,...,...,3
ESTUPRO DE VULNERÁVEL,0,2,0,1,...,...,...,...,...,...,...,...,3
TOTAL DE ROUBO - OUTROS (1),82,88,113,67,...,...,...,...,...,...,...,...,350
ROUBO - OUTROS,82,87,113,67,...,...,...,...,...,...,...,...,349
ROUBO DE VEÍCULO,13,12,5,8,...,...,...,...,...,...,...,...,38
ROUBO A BANCO,0,0,0,0,...,...,...,...,...,...,...,...,0
ROUBO DE CARGA,0,1,0,0,...,...,...,...,...,...,...,...,1
FURTO - OUTROS,186,167,273,196,...,...,...,...,...,...,...,...,822
FURTO DE VEÍCULO,54,58,82,57,...,...,...,...,...,...,...,...,251
