,author_id,tweet_id,created_at,text
0,77532217,1531567719497318401,2022-05-31,Hoje o dia amanheceu preguiçoso. Já passou das 6:20h e olha a escuridão.  Bom dia #BDSP https://t.co/LHCCTgat8R
1,1297769645294989312,1531562209448427520,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/XG0Q5GQpY9"
2,1478239042919710721,1531547263666950146,2022-05-31,"Lá vou eu, gastar meu dinheiro no Princesinha."
3,1531146907,1531542509792464896,2022-05-31,"#quero_gente_decente_eleita_em_2022 em São Paulo, Brazil https://t.co/RCF8yYWlT2"
4,58338132,1531534434981359616,2022-05-31,"Shokukan Dojo Sensei Paulo Yamaguti OSS @ São Paulo, Brazil https://t.co/UePCjDD3fq"
5,16087263,1531514162098077696,2022-05-31,Just posted a photo @ Bairro Liberdade https://t.co/h7GLSIJaEI
6,62530992,1531510254801854464,2022-05-31,"♥️🎶🔥 em São Paulo, Brazil https://t.co/0NFrdCF88o"
7,106254451,1531504915067154433,2022-05-31,"After 12 hours of work... love for love. em São Paulo, Brazil https://t.co/IM2h6SFDcm"
8,2328930602,1531502586792140802,2022-05-31,"A serenidade no olhar de quem está a ver o caos. 
.
.
.
.
.
Foto @danlopes1980 
Obrigado #fotografia #11 #sic em São Paulo, Brazil https://t.co/D7AL44i4f7"
9,78384985,1531502395649314817,2022-05-31,"Heleninha ❤️ em São Paulo, Brazil https://t.co/Xgw2njxpvs"
10,78384985,1531501931960668161,2022-05-31,"Picurrucha❤️ em São Paulo, Brazil https://t.co/DSikKkgz0l"
11,1449591059495931905,1531501914814402561,2022-05-31,"⭐Latino🇧🇷⭐ @ São Paulo, Brazil https://t.co/qbnlUXaRAs"
12,78384985,1531500865613438977,2022-05-31,"Love❤️ em São Paulo, Brazil https://t.co/K8E8FO2Dc9"
13,81013744,1531499670555475968,2022-05-31,"Salve Galera! 🙌🏽🔥
Hoje às 16h45 tem Show Arthur Freestyle no 2° “Concurso de Música de Rua - Toca Aí!” no @patiometrosaobento no coração do Centro de São Paulo, berço da Cultura Hip Hop.
Sejam todos bem vindos. Nos vemos lá! Abs. 

@tatucult
#arthurfreestyle #show https://t.co/4xmjufqg1a"
14,201092198,1531497162357497857,2022-05-31,"Iniciar um novo caminho assusta.
Mas depois de um tempo percebemos que era mais perigoso permanecer parado. em Santo André - São Paulo - Brasil https://t.co/JVBe5swsW2"
15,1524158083555016704,1531493796848050178,2022-05-31,"Instagram oficial da Delaprata

@delaprata em São Paulo, Brazil https://t.co/tOuRJwi4Nk"
16,438473416,1531483376535977987,2022-05-31,"Se liga só no que vai rolar nesta Sexta Feira!!
Estaremos de volta ao Centro e essa volta será no @frigideiragrilleventos @frigideiraoficial em Frigideira Grill Dom José de Barros https://t.co/Cceq3H7uxQ"
17,438473416,1531483150064418821,2022-05-31,"Se liga só no que vai rolar nesta Sexta Feira!!
Estaremos de volta ao Centro e essa volta será no @frigideiragrilleventos @frigideiraoficial em Frigideira Grill Dom José de Barros https://t.co/TkzRyvQT5h"
18,610171401,1531481505624735745,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/ex0k5syrNC"
19,438473416,1531481363139944448,2022-05-31,"Se liga só no que vai rolar nesta Sexta Feira!!
Estaremos de volta ao Centro e essa volta será no @frigideiragrilleventos @frigideiraoficial em Frigideira Grill Dom José de Barros https://t.co/you1BX7LwM"
20,249777224,1531475579987546112,2022-05-31,"Hoje fui lá no baú,bem lá no passado! em São Paulo- SP https://t.co/Do8DthzEoc"
21,937164073178976256,1531474982253088769,2022-05-31,"Boa Terça-feira Brasil em São Paulo, Brazil https://t.co/qqfjoZA3aq"
22,209163186,1531474766359576576,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/NNBMg423Ue"
23,385657432,1531472571358531585,2022-05-31,Seguindo na minha caminhada firme e forte atrás de🙏💰 em Av. Paulista - São Paulo - SP https://t.co/bloLMX4r9n
24,1505548334886531075,1531468005712056320,2022-05-31,"A vida tá virando um filme 🎶🎡🔥 em São Paulo, Brazil https://t.co/KoHenBOuM5"
25,1520715178710646784,1531466706584891393,2022-05-31,"A Cris Godoy merece um like 👍🏼
💚💛✅🇧🇷 em São Paulo, Brazil https://t.co/5SK3ZqPLlJ"
26,3387282047,1531466463009050624,2022-05-31,Acabou de publicar uma foto em Neo Química Arena https://t.co/mdz5kUmntM
27,817475179886551040,1531465417822195712,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/WtKm8EULiG"
28,1333636920623177729,1531463970615353346,2022-05-31,"Descanse na paz ""MESTRE"". em São Paulo, Brazil https://t.co/G1X2yKRqlZ"
29,308832125,1531462810705829890,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/2OvOEd23Rz"
30,1136723095295791104,1531458384880205825,2022-05-31,"Espelhos ✨

#ensaiofeminino 
#ensaiofotografico em São Paulo, Brazil https://t.co/XwnyIa43kV"
31,194802986,1531458050879410177,2022-05-31,"@saga_graphix 

santaguida.toyoink@gmail.com em São Paulo, Brazil https://t.co/QSCyh0orwB"
32,201092198,1531456267536936960,2022-05-31,"A META É...
Trabalhar, aproveitar o lado bom da vida e viver um amor em OFF, muito em OFF, tranquilão e recíproco. em Santo André - São Paulo - Brasil https://t.co/w6SWhMKCsh"
33,201092198,1531455933699788802,2022-05-31,"Um homem que vive sozinho, que faz seu próprio café, sua comida, arruma sua cama e tem sua renda, não é qualquer mulher que o impressiona. em Santo André - São Paulo - Brasil https://t.co/vCifd8nOZe"
34,1413208515418763265,1531455029969883136,2022-05-31,🌌🖤 https://t.co/3XGC9iGfda
35,60904263,1531454834884456449,2022-05-31,"O poder das fotos, já falei disso aqui milhares de vezes, e não vou parar de repetir até vcs entenderem, foto vende! Gaste tempo escolhendo e trabalhando as fotos dos seus anúncios! #comeceagora em São Paulo, Brazil https://t.co/0SnHCOxPCq"
36,201092198,1531454685982478337,2022-05-31,"Respire, repense, reajuste, recomece. Quantas vezes for preciso. em Santo André - São Paulo - Brasil https://t.co/BmoBl8hIK4"
37,201092198,1531453566749122562,2022-05-31,"Se dizer a verdade pode magoar, então magoe, pois é melhor do que ferir com mentiras. em Santo André - São Paulo - Brasil https://t.co/xbd6JHe9vY"
38,1528542656380424192,1531451154734931970,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/pleGXBhS7o"
39,8416032,1531447147354365953,2022-05-31,":) em São Paulo, Brazil https://t.co/aQhz9hVD3w"
40,52198105,1531445641867575297,2022-05-31,"Arrasta pro lado pra saber mais!! em São Paulo, Brazil https://t.co/oIbkjVEYBc"
41,1060593272308092928,1531444125748322304,2022-05-31,"Acabou de publicar um vídeo em São Paulo, Brazil https://t.co/4DbqeGywA7"
42,3047685931,1531443461567746051,2022-05-31,"O barato sai caro sim ou não?😂🤣🥲🙃 em São Paulo, Brazil https://t.co/W2fEmoFTNz"
43,44149115,1531442407862112258,2022-05-31,"Repaginado isso aqui graças ao milagroso @rodrigochueri que arrasou captando o meu melhor lado que nem sabia que era possível ser tão melhor assim!

#ator #fotografia #perfil #retrato em São Paulo, Brazil https://t.co/YhG4A5GJW0"
44,1060593272308092928,1531441868772368384,2022-05-31,"Acabou de publicar um vídeo em São Paulo, Brazil https://t.co/FdMxzgBDap"
45,60738171,1531441644846858241,2022-05-31,"O que meu corpo nu te conta?

@coletivoimpermanente @marcelovarzea 

Esse fds é o último no @sescpinheiros - dias 03 e 04 as 20:00.

Fotos @ottoblodorn @ São Paulo, Brazil https://t.co/z7UKbSlkNG"
46,1060593272308092928,1531441494229282817,2022-05-31,"Acabou de publicar um vídeo em São Paulo, Brazil https://t.co/lkQIcNCUjm"
47,3047685931,1531440282163630080,2022-05-31,"Lindo ou exagerado? em São Paulo, Brazil https://t.co/p1AUIEAWSv"
48,30495186,1531440001451536385,2022-05-31,"Acabei de encontrar o próximo governador de São Paulo, @Haddad_Fernando, e contar pra ele o quão feliz eu tô de poder contribuir com isso, junto a @REDE_18. Se sou urbanista, é só pq fui Prounista. Vamos eleger um projeto sustentável, solidário e inovador pela primeira vez em SP! https://t.co/e6QQciGBBV"
49,1409503014432477192,1531439235458269186,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/s2QIBmA26O"
50,43985042,1531437735306747906,2022-05-31,"Meu #homeoffice com a companhia dos filhotes da minha cachorra Morgana. #Filhote #BulldogFrances

#Dog, #Perro, #Chien, #Cachorro... #Pet https://t.co/ZCt8EeLwUg em São Paulo, Brazil https://t.co/PIDG7XztXp"
51,60738171,1531437123580174336,2022-05-31,"O que meu corpo nu te conta?

@coletivoimpermanente @marcelovarzea 

Esse fds é o último no @sescpinheiros dias 03 e 04 as 20:00. @ São Paulo, Brazil https://t.co/9NXduvTLmX"
52,1177639965913690113,1531436462461288449,2022-05-31,Acabou de publicar uma foto em Secretaria da Justiça e Cidadania https://t.co/hkj5wM8ZvB
53,69439464,1531435919298945026,2022-05-31,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/uf5KeVaWOY"
54,1060593272308092928,1531434550487810049,2022-05-31,"Acabou de publicar um vídeo em São Paulo, Brazil https://t.co/1Kg1tljcM0"
55,142076686,1531431131244920832,2022-05-31,"""Não deixe apagar a fogueira do meu coração"" 🎶🔥
⠀
#moments #justme #happiness em São Paulo, Brazil https://t.co/9ex3YtbzNr"
56,1282731745658511369,1531430895005097986,2022-05-31,"Black ❣️ em São Paulo, Brazil https://t.co/FwtqXdjGe8"
57,931277060550680576,1531430735818674178,2022-05-31,"Enquanto isso na CPTM, 5,00 a Barra.🍫"
58,782199170660765696,1531429968064000000,2022-05-31,"Nós temos que viver sem arrependimentos
#instareels #academia #bodybuilding #treinopesado #bigode em São Paulo, Brazil https://t.co/ij9BHJq7ct"
59,4049669908,1531429831270928385,2022-05-31,"#casavogue #suapegadadecarbono #umsóplaneta #casadesign #esg #sustentabilidade #engie #editoraglobo #ediçõescondénast #sgr #sistemagloboderadio em São Paulo, Brazil https://t.co/xR4rx3V5zC"
60,179091328,1531428728525541377,2022-05-31,"Anakin e seus olhos castanhos 🖤🧡

📸 @dayannev_ em São Paulo, Brazil https://t.co/YTq6SzkE5d"
61,34032476,1531428563978792967,2022-05-31,"Gente… e meu stylist que também arrasa como fotógrafo? ❤️‍🔥🖤 hahaha @erickmaia em São Paulo, Brazil https://t.co/6GQXc4sVJe"
62,70509209,1531426913058701318,2022-05-31,"oi em São Paulo, Brazil https://t.co/qSE7OZvOgo"
