,author_id,tweet_id,created_at,text
0,74996345,1530837516210737152,2022-05-29,"Acabou de publicar um vídeo em São Paulo, Brazil https://t.co/KUQybtKM6U"
1,1402685269279711236,1530833945952022528,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/chG8APsHL7"
2,226967093,1530797101805932544,2022-05-29,"Te convido para o meu bailão! Bora? em São Paulo, Brazil https://t.co/DhuT6OD57M"
3,16631711,1530793390564163590,2022-05-29,"Depois de um dia ruim, abrace seu cão. Ele saberá exatamente como confortá-lo. em São Paulo, Brazil https://t.co/wCYEVIx2LP"
4,186530556,1530777218300903425,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/tzWMJTNc1R"
5,434650077,1530773804603084806,2022-05-29,Acabou de publicar uma foto em São Paulo Zona Sul https://t.co/kG7vRWOKtz
6,1439105270064496643,1530770085450764289,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/CaiR3bITCa"
7,71130999,1530764443017261059,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/bqYpuFWucW"
8,173293777,1530761345695612931,2022-05-29,"Acabou de publicar uma foto em Arena Corinthians, São Paulo https://t.co/nRRcK5Y2cc"
9,2716711203,1530760305126453249,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/GuRo3TbnLB"
10,1327239167894581249,1530759208190169089,2022-05-29,"📣 Nova Oportunidade!

🧑‍💻 Sênior em #mailchimp e #automation
🏙️ Iltda Comunicação
🪙 R$ 4.500
📍 São Paulo, SP

Candidate-se agora! https://t.co/sjsK0bscbD

#empregos #jobs #vagas #tecnologia"
11,216945561,1530758557360070657,2022-05-29,"Corazon ♡

Férias chegando no fim ...... em São Paulo, Brazil https://t.co/6i5BdFBA16"
12,327436826,1530753012859289601,2022-05-29,"Virada Cultural 2022, Vale do Anhangabaú, é isto. em Vale do Anhangabaú https://t.co/vgLJX4QlfS"
13,233166705,1530748558734925824,2022-05-29,Meu segundo maior amor 😍 https://t.co/c6uaW0FPR3
14,2914788729,1530741302278574080,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/5jnw5AIt3p"
15,71130999,1530741294158360579,2022-05-29,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/IsC3eOAm80"
16,141333818,1530740667734839296,2022-05-29,"To the lift to the lift ⚙️ #lookbybenya @ São Paulo, Brazil https://t.co/421HJG7adG"
