,author_id,tweet_id,created_at,text
0,308163905,1532234677024587776,2022-06-02,"I'm at Vila Maria - @sp_prefeitura in São Paulo, SP https://t.co/eeG9do3kXe"
1,308163905,1532234601782976512,2022-06-02,"I'm at Viação Cometa S/A Gar. Vila Maria - @_viacaocometa_ in São Paulo, SP https://t.co/FgLvJsmSKV"
2,85342816,1531870532689448960,2022-06-01,"Se receberem msgs minhas pedindo dinheiros, só aceitem se for via vídeo!!! Rsrsrs... Se ligarem dizendo que me sequestraram, tentem ligar no meu celular diretamente ou no do Marcus!!!
Beijos de luz!!! https://t.co/QKdDurdq7a"
3,203809353,1531779167326552064,2022-05-31,"Dia de braço! 💪🏽
#gym em Smart Fit https://t.co/AepKtIVFXz"
4,163312074,1531106345285468160,2022-05-30,Acabou de publicar uma foto em Doutor Eco Planet https://t.co/mO3ngoTdkz
5,782391607601528832,1530954351623262211,2022-05-29,"Propósito de oração 
  Falarmos com Deus em Monte Santo De Cocaia Garulhos https://t.co/tR770QEoMU"
6,1439548477,1530933713948790785,2022-05-29,Acabou de publicar uma foto em Vila Maria Zona Norte https://t.co/gtcurGBgQc
7,1480278191835123725,1530744791536914433,2022-05-29,Circulador de Fulô!! Forró hj 😏!!! https://t.co/Q785jAvobe
8,148870532,1530688794395033600,2022-05-28,"🇧🇷 #BrasileirãoFemininoNeoenergia -  #Corinthians 4 vs  Kindermann 0   

 ⚽ Goals : Adriana (head), Gabi Portilho, Diany (free kick), Tarciane 

    https://t.co/LHD8dk0Ke9 https://t.co/AoMfTG2DGh"
9,28014141,1530662634114240514,2022-05-28,"Ah, o pôr do sol... em Villa Maria, Sao Paulo, Brazil https://t.co/DEgVZaL5Mw"
10,51297628,1530642818435272705,2022-05-28,Brasileirão Feminino 2022 - Corinthians 4x0 Avaí-Kindermann em Estádio Alfredo Schürig https://t.co/EdHZVZFtIg
11,961632584169082880,1530640245980545024,2022-05-28,"Pronta pra Aventuras. 
#wagonacessorios 
#capotaparal200 
#capotadefibra em Wagon Comercio de Acessorios e Pecas Para Autos https://t.co/jaPrDemQr4"
12,27772770,1530639368926420994,2022-05-28,Acabou o 1o tempo! 3 X 0 Corinthians! Pelo menos aqui o jogo tem raça! #brabas #respeitaasminas #Corinthians #futebolfemininocorinthians https://t.co/E8X48McolF
13,1402804587229237252,1530626315526803460,2022-05-28,VAI CORINTHANS https://t.co/lew6u71uQK
14,1439548477,1530603197613719552,2022-05-28,Acabou de publicar uma foto em Vila Maria Zona Norte https://t.co/UrddE5xKy2
15,54630110,1530595940171759617,2022-05-28,Dia de #BrasileirãoFemininoNeoenergia ❤️ https://t.co/wsyQ8WQgxz
16,26388799,1530590523588808704,2022-05-28,Bora Brabas @SCCPFutFeminino https://t.co/C305sqBezB
17,44636743,1530586591277854724,2022-05-28,"I'm at Nação Nordestina in São Paulo, SP https://t.co/nxunn1aSbT"
18,185791080,1530383566173048832,2022-05-28,Acabou de publicar uma foto em RaQuels Buffet https://t.co/2BJ6ndsQxB
