,author_id,tweet_id,created_at,text
0,1447629280935096335,1567576089488236550,2022-09-07,ESTAMOS JUNTOS PRESIDENTE https://t.co/q4TgFjOTwx
1,1447629280935096335,1567568999130578945,2022-09-07,ESTAMOS JUNTOS COM VC PRESIDENTE ! https://t.co/P29lDmyVSt
2,1447629280935096335,1567479171772719104,2022-09-07,PARA QUEM GOSTA DE BOSTA O CONSIGNADO DO BANCO PAN SA É UM PRATO CHEIO ! SÓ GOLPES !
3,776149775267799040,1567439688587218950,2022-09-07,"Acabou de publicar uma foto em São Miguel Paulista, Sao Paulo, Brazil https://t.co/2cWz71qMcT"
4,776149775267799040,1567438576228470784,2022-09-07,"Acabou de publicar uma foto em São Miguel Paulista, Sao Paulo, Brazil https://t.co/aws7b54G5F"
5,69428565,1567401572312977408,2022-09-07,Acabou de publicar uma foto em Empório Dadário https://t.co/ytTbom27HL
6,156724552,1567255041630937088,2022-09-06,Dia triste hoje! Deus recolheu a última irmã viva do meu pai! Que a receba em seu reino tia Nadir! em Vila Curuçá https://t.co/3AgKRDLWTF
7,1447629280935096335,1567243453146226695,2022-09-06,"ESSE VAGABUNDO, MARGINAL E CORRUPTO DEVERIA ESTAR NA CADEIA !  https://t.co/ke3ccP3sqF"
8,1447629280935096335,1567210230777364488,2022-09-06,EU DEVOLVERIA ! NÃO QUERO NADA QUE NÃO É MEU ; https://t.co/SsBVvTJgAp
9,47656062,1567174890083565569,2022-09-06,"Estamos ao vivo na Rádio integração FM 87,5  e TV São Miguel falando do nosso fomento ao Forró Urbano. em Rádio Integração Fm 87,5 https://t.co/jGrkIUm1b6"
10,1447629280935096335,1567120235605393408,2022-09-06,"A ORGANIZAÇÃO CRIMINOSA PT, LULA E SEUS ASSECLAS, CAGAM DE MEDO DO DR SÉRGIO MORO !! QUEM DEVE TEME ! ESSES CRIMINOSOS DEVERIAM ESTAR TODOS PRESOS,MAS NO BRASIL SÓ FICAM PRESOS POBRES ! https://t.co/l0Vkc0AGTO"
11,395452702,1567109717062828034,2022-09-06,"O MEU PARABÉNS HOJE VAI PRA ESSA GUERREIRA QUE ESTÁ COMPLETANDO MAIS UMA PRIMAVERA,MINHA MÃE DONA DORA, QUE DEUS ABENÇOE A SENHORA MINHA RAINHA🎂🎂🎂🎉🎉🎉🙏🙏🙏 em São Miguel Paulista, Sao Paulo, Brazil https://t.co/PJ0u6EWFBG"
12,885952825729179648,1566951482863280130,2022-09-06,smokin the green w/@flamecookiess https://t.co/7kcRe9pTNd
