Ocorrencia,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez,Total
HOMICÍDIO DOLOSO (2),0,0,1,0,0,0,0,0,0,0,0,1,2
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,1,0,0,0,0,0,0,0,0,1,2
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,3,0,1,0,0,0,0,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,0,0,0,0,2,0,0,0,0,0,3
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,11,14,12,5,11,18,18,12,14,11,19,17,162
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,4,6,6,2,8,8,5,6,6,5,10,5,71
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,0,0,2,0,0,0,0,1,0,0,1,4
ESTUPRO,0,0,0,1,0,0,0,0,1,0,0,1,3
ESTUPRO DE VULNERÁVEL,0,0,0,1,0,0,0,0,0,0,0,0,1
TOTAL DE ROUBO - OUTROS (1),35,38,52,56,51,55,52,40,38,39,42,52,550
ROUBO - OUTROS,33,34,51,53,50,49,51,40,35,37,40,50,523
ROUBO DE VEÍCULO,6,10,9,13,9,3,3,8,7,7,14,20,109
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,4,1,3,1,6,1,0,3,2,2,2,27
FURTO - OUTROS,104,121,141,127,129,152,164,139,158,150,190,186,1.761
FURTO DE VEÍCULO,35,56,53,39,35,28,28,47,58,47,41,24,491
