,author_id,tweet_id,created_at,text
0,1488708967136215040,1533683650251870209,2022-06-06,loirinha gostosa do cabelo longo https://t.co/42sRGW8czN
1,1488708967136215040,1533683255089700865,2022-06-06,cada dia eu me supero mais https://t.co/u19Liz0two
2,1126579220,1533643747132596229,2022-06-06,Hoje foi Dia do Meio Ambiente e a gente plantou 50 mudas com o pessoal da horta comunitária do Ponto de Cultura Tia Gê! 🌿🥹 https://t.co/jfvU9JgWFA
3,181241409,1533630709675528193,2022-06-06,Jantinha com sobremesa https://t.co/pyRNxVUzOj
4,1275627429244088323,1533596424406958082,2022-06-05,Acabou de publicar uma foto em Universidade Unisant'Anna https://t.co/qxTuVrToJ2
5,848555556780613632,1533482893703528448,2022-06-05,Realizando +1 sonho de muitos 🥹❤️ https://t.co/aaHwgkC9Pl
6,2423958642,1533445126416175106,2022-06-05,"Acabou de publicar uma foto em Sao Paulo, Zona Leste, Vila Carrao. https://t.co/Uf3lEhvEJi"
7,60100946,1532714738492264449,2022-06-03,Just posted a photo @ Jardim Maringá https://t.co/KBQaAyQpQj
8,130271934,1532472779336998930,2022-06-02,Eu com meu amigo Cleber em Vila Matilde https://t.co/b5DyC738Xd
9,127402450,1532180969750405123,2022-06-02,"Bala de goma 🧡 
#euamo #jujuba #colors #green #yellow #orange #fitness #sqn #ahahahah #perfect #qnc #paladarinfantil #goma #balas #doces @ Minha casa...meu lar! https://t.co/i50TrzuEMo"
10,2423958642,1532156502148104193,2022-06-02,"Acabou de publicar uma foto em Sao Paulo, Zona Leste, Vila Carrao. https://t.co/Xd3R1ekeHC"
11,75827450,1531811865105506307,2022-06-01,Sdds emprego
