,author_id,tweet_id,created_at,text
0,3634803922,1549181217718910980,2022-07-18,"Sampa, sempre Sampa #sampacity 
#photography📷 #megalopolis em São Paulo, Brazil https://t.co/PBD5oziNOV"
1,94104405,1549180167158915074,2022-07-18,"Mulheres Vitoriosas na ADVC Sacomã, predadora Keila Soaes!
@keilasoaresofc em São Paulo, Brazil https://t.co/jP3gZJaHRj"
2,339272038,1549178371980099585,2022-07-18,"♍ em São Paulo, Brazil https://t.co/VXZMMYzckj"
3,1458472522232602625,1549177503092277253,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/AGdUyPG1Gi"
4,1452679699319111681,1549175392312954883,2022-07-18,Existe amor em SP ❤️ https://t.co/VpCeNx1LHb
5,186612406,1549175298490515456,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/3yLNA0l5EW"
6,224648416,1549174860705701888,2022-07-18,"Está no ar, pela Rede Globo, o Jornal Nacional, hoje, com Hélter Duarte e Ana Luiza Guimarães… #JNNoAr!!! em São Paulo, Brazil https://t.co/ypE7nnNkRo"
7,1355616005930823682,1549173666700746762,2022-07-18,"Eu tô ciente que quem bate sempre esquece, quem apanha sempre lembra, mas não tem problema não 🍃 em São Paulo, Brazil https://t.co/vBdHTLtVQZ"
8,94104405,1549171849623478272,2022-07-18,"Culto da Mulher Vitoriosa, ADVC Sacomã, com a ""nossa"" Vivi. em São Paulo, Brazil https://t.co/oTb06OUKzi"
9,285270540,1549171323250802695,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/Egr7nkJwB8"
10,285270540,1549171143340445697,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/SWrU33QQhU"
11,1209443854207860744,1549169385952067584,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/dcWO2OAFEv"
12,66686752,1549168727626768386,2022-07-18,"Eu sou Fellow Giving Tuesday Ford Fund Brasil 2022!🤩

I'm a Fellow Giving Tuesday Ford Fund Brazil 2022!🤩

#TerceiroSetor #Doações #GivingTuesday #DiaDeDoar #ABCR #FordFund #CaptaçãoDeRecursos #LeiDeIncentivo https://t.co/qBbMlohZlE"
13,871869822371602434,1549167629859819520,2022-07-18,"Remoção de Micropigmentação
Resultados maravilhosos de 2 sessões apenas.

Das cores mais claras às mais escuras, pode haver forma de tratar. Faça uma consulta grátis. 

WhatsApp 11946797809 @ São Paulo, Brazil https://t.co/tKxIcn2LSD"
14,332512865,1549166918065655814,2022-07-18,😉 em São Paulo Zona Sul https://t.co/ubUqtEIMtd
15,285270540,1549165133116702720,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/aBeTf8n7tF"
16,34032476,1549163908828729351,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/KboUJgmHur"
17,710491630386679808,1549162552743051266,2022-07-18,"Just posted a photo @ São Paulo, Brazil https://t.co/r9WCYHcjb1"
18,1327239167894581249,1549161827937898496,2022-07-18,"📣 Nova Oportunidade!

🧑‍💻 Sênior em #frontend
🏙️ QuikDev
🪙 R$ 7.370
📍 São Paulo, SP

Candidate-se agora! https://t.co/0odJ85UM3l

#empregos #jobs #vagas #tecnologia"
19,133521856,1549160635723763712,2022-07-18,"Just posted a photo @ São Paulo, Brazil https://t.co/fIo1creCeI"
20,97238543,1549160277924536320,2022-07-18,Acabou de publicar uma foto em Bairro Liberdade https://t.co/bDEJyHoYe8
21,1524409687130710018,1549158527419133952,2022-07-18,Acabou de publicar uma foto em Brasil https://t.co/sCeuTFBhSN
22,743197111,1549154813547520006,2022-07-18,"Eu sou pior do que cê pode imaginar.

Pic: @dan_fotografiaa 
Look: @brechodeluxxe em São Paulo, Brazil https://t.co/KSn9egW13W"
23,1001136415420317698,1549154396210176005,2022-07-18,"😮‍💨 em São Paulo, Brazil https://t.co/T9UmMosNhW"
24,1260097627,1549153787218051072,2022-07-18,Acabou de publicar uma foto em Rua Marambaia 802 https://t.co/2R2qISI62S
25,1313085640297283584,1549153704850464769,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/W2AzfJGs68"
26,15052095,1549152871983157248,2022-07-18,"Com ryca vírus // Sem ryca vírus.

O que uma década de diferença não faz, não é mesmo? Eu amo, @pocah! ❤️ em São Paulo, Brazil https://t.co/0IM9PDOFvl"
27,72402215,1549152653526966274,2022-07-18,"Just posted a photo @ São Paulo, Brazil https://t.co/TDhV6TRzO9"
28,43908609,1549152417299693577,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/qbgGlTAUMQ"
29,31140675,1549151236888227840,2022-07-18,"Ahhh o sol… 
☀️ 
#amo
#ôsorte🍀 em São Paulo, Brazil https://t.co/9dWH5gLsLA"
30,2485891141,1549151080109441024,2022-07-18,"🤘🏽🇧🇷🤘🏽🇧🇷 em São Paulo, Brazil https://t.co/Je0NwOKd58"
31,1489345004757827588,1549148299474657287,2022-07-18,"Encontro com DEUS 
  NOVO   Israel em São Paulo, Brazil https://t.co/wTt3QeNAks"
32,2736444460,1549147873916452872,2022-07-18,"Cuidar da saúde é ter qualidade de vida.  O plano de saúde vai te ajudar a ter essa qualidade em São Paulo, Brazil https://t.co/DcRwlPRqFJ"
33,1327239167894581249,1549147022875168768,2022-07-18,"📣 Nova Oportunidade!

🧑‍💻 Júnior em #figma e #photoshop
🏙️ REPENSE
🪙 R$ 3.000
📍 São Paulo, SP

Candidate-se agora! https://t.co/cdlkrjqu6G

#empregos #jobs #vagas #tecnologia"
34,1327239167894581249,1549147014713057281,2022-07-18,"📣 Nova Oportunidade!

🧑‍💻 Sênior em #figma e #photoshop
🏙️ REPENSE
🪙 R$ 4.000
📍 São Paulo, SP

Candidate-se agora! https://t.co/i7oxPqdhkA

#empregos #jobs #vagas #tecnologia"
35,64298765,1549146753001148419,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/nuFH4rMT7d"
36,2736444460,1549146355704418304,2022-07-18,"11971015834 em São Paulo, Brazil https://t.co/jOlvtm1vKv"
37,201092198,1549145182871777280,2022-07-18,Acabou de publicar uma foto em Santo André - São Paulo - Brasil https://t.co/y5fc2zHaqQ
38,245152295,1549145020774719492,2022-07-18,"make your mind a good place to be… 🍀 em São Paulo, Brazil https://t.co/pOx1uWadjR"
39,224648416,1549145005402497030,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/72oUaiMJZN"
40,1206370783498588161,1549141332895096833,2022-07-18,"Como fazermos para dar um slow e ir no nosso ritmo?
#fe
#fenavida 
#mysoul❤️ 
#minhasemanacomeçou em São Paulo, Brazil https://t.co/wMkmX0FXtX"
41,143126709,1549140853666594816,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/E78jCD9zA3"
42,1332019271589900303,1549140216258101248,2022-07-18,"🚂👼🏻 

📷: @maria_somaria 🪆 em São Paulo, Brazil https://t.co/vBJPVU1hUi"
43,68971200,1549138170880589824,2022-07-18,"Conheça a Pocket da @crosswear básica e útil… saiba mais em nosso site (link na bio) 

#tshirt 
#pocket 
#camisetabolso 
#clothing 
#sp #osasco 
#streetwear 
#camiseta em São Paulo, Brazil https://t.co/V3sUMQ1BcO"
44,199357852,1549138045986918401,2022-07-18,"Just posted a photo @ São Paulo, Brazil https://t.co/5hSbRN9XrW"
45,1527814337062129664,1549137804705366018,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/oD0PQ08lqp"
46,1445095696407973894,1549136981182992385,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/fly5gcH0WB"
47,64298765,1549136962128416768,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/NoG8dHPi1l"
48,36094042,1549136531570405376,2022-07-18,"#Bouanoite em São Paulo, Brazil https://t.co/lpl67DKats"
49,15175555,1549136164333899777,2022-07-18,"Just posted a photo @ São Paulo, Brazil https://t.co/H8s0fxhQNT"
50,748287814828232704,1549135015937728514,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/wsv0HVzwqD"
51,59874425,1549134788346388481,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/X6DLzIgaTf"
52,305672520,1549134781966962689,2022-07-18,"🤎 em São Paulo, Brazil https://t.co/cPiJHDx5I1"
53,59874425,1549134525636157442,2022-07-18,"Acabou de publicar uma foto em São Paulo, Brazil https://t.co/UkAO5CtqfD"
54,1059736961307545602,1549134219233792000,2022-07-18,"https://t.co/eYsPuBika2? (2/3)
tranças por @nego.trancas / @victormarr.a 

#nagô #nago #tranças @ São Paulo, Brazil https://t.co/PU4dBvER4y"
